PX2,Main,Midblock Route,Side 1 Route,Side 2 Route,Activation Date,Latitude,Longitude,Count Date,8HrPedVol,8HrVehVol,24HrPedVol,24HrVehVol
751,SHEPPARD AVE E,,BIRCHMOUNT RD,,9/12/1964,43.78109,-79.2981,1/18/2011,"2,455","26,743","4,910","53,486"
752,KENNEDY RD,,SHEPPARD AVE E,,1/31/1958,43.7833,-79.28824,5/6/2010,"3,227","40,988","6,454","75,451"
753,LESLIE ST,,401 C W LESLIE ST RAMP,,3/6/1968,43.76726,-79.36365,6/14/2011,46,"36,315",92,"72,630"
754,LESLIE ST,,401 C E LESLIE ST RAMP,LESMILL RD,12/10/1989,43.76384,-79.36192,6/15/2011,197,"44,639",394,"89,278"
755,LESLIE ST,,YORK MILLS RD,,2/15/1965,43.75297,-79.35995,4/20/2009,512,"32,783","1,024","65,566"
756,YORK MILLS RD,,DVP N YORK MILLS W RAMP,PRIVATE ACCESS,3/30/1967,43.75893,-79.33403,10/6/2009,598,"20,862","1,196","41,724"
757,YORK MILLS RD,,FENSIDE DR,,8/24/1965,43.7607,-79.327757,11/27/2008,"1,170","18,104","2,340","36,208"
758,VICTORIA PARK AVE,,401 C W VICTORIA PR RAMP,,6/9/1965,43.76947209,-79.32053555,11/23/2010,109,"36,864",218,"73,728"
759,VICTORIA PARK AVE,,401 C E VICTORIA PR RAMP,,6/17/1966,43.76694,-79.31918,11/24/2010,0,"35,267",0,"70,534"
760,WARDEN AVE,,401 C W WARDEN AV RAMP,,8/22/1966,43.77156653,-79.30489928,3/11/2010,36,"28,468",72,"56,936"
761,WARDEN AVE,,401 C E WARDEN AV S RAMP,,7/6/1968,43.76903,-79.30366,11/24/2010,18,"29,380",36,"58,760"
762,BROWNS LINE,,VALERMO DR,,7/27/1965,43.6060424,-79.5471408,3/31/2008,131,"11,590",262,"23,180"
763,BROWNS LINE,,HORNER AVE,,8/4/1960,43.60169,-79.54523,5/11/2009,905,"18,160","1,810","36,320"
764,KIPLING AVE,,HORNER AVE,,6/27/1962,43.60722,-79.52074,7/10/2008,469,"14,699",938,"29,398"
765,KIPLING AVE,,EVANS AVE,,1/19/1961,43.61589,-79.52461,8/24/2011,"1,178","27,887","2,356","55,774"
766,LAKE SHORE BLVD W,,TWENTY SEVENTH ST,,10/27/1972,43.59643,-79.52497,9/18/2008,"1,266","9,889","2,532","19,778"
767,KIPLING AVE,,BIRMINGHAM ST,,8/4/1957,43.60071,-79.518,7/16/2008,315,"9,307",630,"18,614"
768,EGLINTON AVE E,18m EAST OF,HOYLE AVE,,8/15/1984,43.71058,-79.37965,5/9/2011,648,"16,650","1,296","33,300"
769,ST CLAIR AVE W,,NORTHCLIFFE BLVD,,6/23/1981,43.67845,-79.44084,6/18/2008,"2,400","8,964","4,800","17,928"
770,DWIGHT AVE,,BIRMINGHAM ST,MURRIE ST,5/15/1964,43.60485,-79.49897,6/5/2008,735,"3,242","1,470","6,484"
771,DWIGHT AVE,,NEW TORONTO ST,STRUTHERS ST,9/15/1963,43.60816,-79.50034,9/29/2008,126,"3,056",252,"6,112"
772,EGLINTON AVE W,,WILLIAM R ALLEN RD S,PRIVATE ACCESS,8/9/1976,43.6987,-79.43643,5/12/2008,"5,027","23,009","10,054","46,018"
773,ROYAL YORK RD,,MIMICO AVE,,1/31/1958,43.61226,-79.49672,12/1/2008,779,"6,199","1,558","12,398"
774,EVANS AVE,,HORNER AVE,,12/11/1968,43.61696668,-79.51882839,8/24/2011,92,"18,139",184,"36,278"
775,ISLINGTON AVE,,EVANS AVE,,12/11/1968,43.6184,-79.51133,8/30/2011,537,"17,383","1,074","34,766"
776,DUNDAS ST W,,PRINCE EDWARD DR N,,2/8/1963,43.6607,-79.5104,5/30/2011,817,"18,557","1,634","37,114"
777,DUNDAS ST W,,BURNHAMTHORPE RD,CORDOVA AVE,6/4/1959,43.6488,-79.52873,11/10/2011,"1,449","17,562","2,898","35,124"
778,DUNDAS ST W,,SHAVER AVE S,SHORNCLIFFE RD,11/26/1962,43.63215,-79.54477,9/25/2008,"1,626","29,564","3,252","59,128"
779,DUNDAS ST W,,POPLAR AVE,SUBWAY CRES,4/8/1972,43.63613,-79.54011,5/24/2011,"1,576","25,608","3,152","51,216"
780,LAWRENCE AVE W,,THE WESTWAY,ROYAL YORK RD,8/20/1964,43.69618,-79.53271,10/22/2008,940,"16,280","1,880","32,560"
781,EGLINTON AVE W,,ROYAL YORK RD,,1/1/1959,43.68232,-79.52656,8/10/2010,677,"28,351","1,354","56,702"
782,SCARLETT RD,,EAST DR,PRIVATE ACCESS,10/24/1962,43.67686,-79.50595,10/20/2010,661,"14,263","1,322","28,526"
783,SCARLETT RD,,EDENBRIDGE DR,,11/19/1968,43.68081,-79.50881,9/22/2011,420,"14,157",840,"28,314"
784,EGLINTON AVE W,,SCARLETT RD,,11/27/1970,43.68393,-79.51135,2/9/2009,"1,168","27,251","2,336","54,502"
785,BURNHAMTHORPE RD,,MARTIN GROVE RD,,1/26/1967,43.64881,-79.54897,10/14/2009,261,"15,055",522,"30,110"
786,EGLINTON AVE W,,MARTIN GROVE RD,,1/1/1960,43.67451,-79.56321,8/9/2010,938,"26,898","1,876","53,796"
787,MARTIN GROVE RD,,THE WESTWAY,REDGRAVE DR,6/2/1969,43.68334,-79.56712,3/3/2008,"1,319","13,381","2,638","26,762"
788,MARTIN GROVE RD,,401 X W MARTIN GROVE RAMP,,1/1/1966,43.69292,-79.57152,4/4/2007,22,"10,724",44,"21,448"
789,MARTIN GROVE RD,,BELFIELD RD,,11/17/1969,43.70198,-79.5756,11/3/2008,514,"22,581","1,028","45,162"
790,REXDALE BLVD,,MARTIN GROVE RD,,3/12/1963,43.71388,-79.58106,12/30/2008,691,"28,410","1,382","56,820"
791,ALBION RD,,MARTIN GROVE RD,,8/30/1968,43.74198,-79.59424,10/14/2011,923,"22,975","1,846","45,950"
792,BLOOR ST W,,THE EAST MALL,,12/11/1965,43.63695,-79.5567,3/4/2009,"1,427","22,587","2,854","45,174"
793,BLOOR ST W,,THE WEST MALL,,7/16/1965,43.63564,-79.5623,6/14/2011,"1,831","21,922","3,662","43,844"
794,DIXON RD,,401 X E DIXON W RAMP,,12/20/1968,43.69226,-79.56771,10/11/2011,17,"20,824",34,"41,648"
795,WESTON RD,,GAYDON AVE,LILAC AVE,12/17/1969,43.72037,-79.53746,4/12/2007,467,"17,023",934,"34,046"
796,CALEDONIA RD,,KITCHENER AVE,,10/23/1962,43.68902,-79.46054,4/26/2010,569,"7,984","1,138","15,968"
797,CALEDONIA RD,,CASTLEFIELD AVE,,10/23/1962,43.69846,-79.46351,4/20/2009,284,"18,077",568,"36,154"
798,CASTLEFIELD AVE,,KINCORT ST,,8/16/1967,43.69703,-79.46795,8/15/2011,67,"9,947",134,"19,894"
799,OAKWOOD AVE,,ROGERS RD,,3/14/1969,43.68715,-79.43868,9/20/2011,"1,539","13,218","3,078","26,436"
800,ROGERS RD,,CALEDONIA RD,,10/23/1962,43.68311,-79.45801,4/27/2010,"1,438","16,541","2,876","33,082"
801,ROGERS RD,,SILVERTHORN AVE,,10/23/1962,43.68279,-79.46331,6/14/2010,"1,050","9,706","2,100","19,412"
802,VAUGHAN RD,,WINONA DR,,8/25/1960,43.68993,-79.43575,4/22/2008,"1,240","9,190","2,480","18,380"
803,OAKWOOD AVE,,VAUGHAN RD,,8/25/1960,43.69266,-79.44082,12/7/2011,"1,078","14,009","2,156","28,018"
804,MARLEE AVE,,GLENCAIRN AVE,,1/31/1958,43.709,-79.44378,9/19/2011,952,"13,277","1,904","26,554"
805,MARLEE AVE,,ROSELAWN AVE,,12/16/1969,43.70227,-79.44108,9/20/2011,"1,280","13,325","2,560","26,650"
806,CUMMER AVE,,WILLOWDALE AVE,,9/29/1964,43.78867,-79.40993,12/8/2011,278,"16,804",556,"33,608"
807,FINCH AVE E,,WILLOWDALE AVE,,9/17/1964,43.78165,-79.40709,9/22/2010,"1,340","26,730","2,680","53,460"
808,FINCH AVE W,,SENTINEL RD,,3/12/1968,43.76108,-79.49997,3/24/2010,"2,364","23,361","4,728","46,722"
809,FINCH AVE W,,400 N FINCH E RAMP,,7/16/1969,43.75493,-79.52861,12/14/2010,64,"35,544",128,"71,088"
810,FINCH AVE W,,SIGNET DR,ARROW RD,7/2/1968,43.75331,-79.53625,12/3/2009,435,"34,065",870,"68,130"
811,FINCH AVE W,,MILVAN DR,RUMIKE RD,2/27/1968,43.74999,-79.55227,11/29/2010,"1,329","23,803","2,658","47,606"
812,FINCH AVE W,,SENLAC RD,,11/28/1966,43.77651,-79.43023,2/26/2009,330,"18,823",660,"37,646"
813,WILSON AVE,,CLAYSON RD,PRIVATE ACCESS,6/7/1965,43.71774,-79.52303,5/3/2011,627,"17,590","1,254","35,180"
814,WILSON AVE,,HWY 401 WB OFF RAMP,,11/23/1964,43.73662,-79.43785,1/24/2011,320,"15,119",640,"30,238"
815,WILSON AVE,,LEXFIELD AVE,HIGHVIEW AVE,3/12/1968,43.72341,-79.4968,12/2/2010,677,"15,292","1,354","30,584"
816,EASTERN AVE,,CHERRY ST,SUMACH ST,12/17/1964,43.6539,-79.3585,11/16/2009,143,"12,774",286,"25,548"
817,BROADVIEW AVE,,EASTERN AVE,,12/15/1950,43.65665,-79.34886,9/13/2011,122,"12,712",244,"25,424"
818,EASTERN AVE,,LOGAN AVE,,8/10/1953,43.65787,-79.341377,11/25/2008,158,"9,797",316,"19,594"
819,EASTERN AVE,,CARLAW AVE,,6/28/1951,43.65842,-79.33894,9/13/2011,854,"16,318","1,708","32,636"
820,LAKE SHORE BLVD E,,CHERRY ST,,9/20/1968,43.64819,-79.35475,11/30/2009,390,"10,659",780,"21,318"
821,QUEENS QUAY E,,LOWER JARVIS ST,,12/6/1962,43.64394,-79.36897,3/30/2009,922,"7,542","1,844","15,084"
822,DON MILLS RD,,WYNFORD DR,,1/1/1961,43.72305,-79.33956,3/31/2009,"1,249","25,791","2,498","51,582"
823,TRETHEWEY DR,,TODD BAYLIS BLVD,PRIVATE ACCESS,6/8/1980,43.69523,-79.48761,5/5/2011,573,"8,060","1,146","16,120"
824,WOODBINE AVE,,CORLEY AVE,EASTWOOD RD,12/14/1955,43.67648,-79.30894,12/7/2009,449,"10,657",898,"21,314"
825,COLLEGE ST,,MC CAUL ST,,12/5/1961,43.65921,-79.39345,8/3/2011,"4,864","11,120","9,728","22,240"
826,COLLEGE ST,,AUGUSTA AVE,,12/21/1961,43.65743,-79.40318,7/28/2009,"5,884","9,424","11,768","18,848"
827,COLLEGE ST,,BEVERLEY ST,ST GEORGE ST,8/17/1929,43.6587,-79.39598,7/21/2009,"5,874","14,546","11,748","29,092"
828,COLLEGE ST,,GRACE ST,,3/18/1952,43.655,-79.41561,5/11/2010,"3,536","9,584","7,072","19,168"
829,COLLEGE ST,,OSSINGTON AVE,,10/6/1948,43.65443,-79.42268,4/17/2008,"4,794","13,430","9,588","26,860"
830,COLLEGE ST,,DOVERCOURT RD,,8/10/1948,43.65364,-79.42638,11/19/2008,"2,505","11,442","5,010","22,884"
831,COLLEGE ST,,LANSDOWNE AVE,,10/14/1948,43.651,-79.44002,8/10/2010,"1,623","11,779","3,246","23,558"
832,RONCESVALLES AVE,,HIGH PARK BLVD,FERMANAGH AVE,11/15/1955,43.64636,-79.44903,11/18/2009,"1,933","2,712","3,866","5,424"
833,RONCESVALLES AVE,,HOWARD PARK AVE,,1/1/1962,43.65152,-79.45104,1/19/2009,"1,781","8,973","3,562","17,946"
834,BRUNSWICK AVE,,HARBORD ST,,5/30/1950,43.66227,-79.40597,4/29/2010,"1,887","8,846","3,774","17,692"
835,HARBORD ST,,GRACE ST,,3/8/1955,43.65996,-79.41747,5/12/2010,"1,833","9,549","3,666","19,098"
836,OSSINGTON AVE,,HARBORD ST,,9/20/1956,43.65854,-79.42431,3/25/2008,853,"12,087","1,706","24,174"
837,ST GEORGE ST,,WILLCOCKS ST,,1/24/1963,43.6621,-79.3976,1/11/2007,"8,540","5,593","17,080","11,186"
838,ST GEORGE ST,,HARBORD ST,HOSKIN AVE,11/19/1948,43.66411,-79.39841,1/13/2010,"21,163","10,431","42,326","20,862"
839,HOSKIN AVE,,TOWER RD,,9/20/1960,43.6647,-79.39572,10/3/2011,"3,033","6,686","6,066","13,372"
840,DUPONT ST,,SPADINA RD,,3/7/1941,43.67488,-79.40711,1/11/2012,"3,189","20,027","6,378","40,054"
841,DUPONT ST,,CHRISTIE ST,,1/4/1946,43.67165,-79.42156,5/13/2010,"2,834","20,099","5,668","40,198"
842,DUPONT ST,,OSSINGTON AVE,,8/29/1952,43.67011,-79.42904,6/19/2008,"1,325","21,321","2,650","42,642"
843,DOVERCOURT RD,,DUPONT ST,,6/20/1957,43.66973,-79.43273,6/6/2011,"1,510","17,744","3,020","35,488"
844,LANSDOWNE AVE,,DUPONT ST,,10/15/1948,43.66675,-79.44642,2/8/2011,"1,413","17,263","2,826","34,526"
845,DUPONT ST,,SYMINGTON AVE,,5/31/1950,43.66576,-79.45126,2/15/2011,"1,223","12,774","2,446","25,548"
846,ANNETTE ST,,HIGH PARK AVE,,1/6/1950,43.66288,-79.46924,5/28/2009,"1,068","10,236","2,136","20,472"
847,ANNETTE ST,,RUNNYMEDE RD,,1/10/1948,43.66006,-79.47997,8/11/2011,"1,346","12,443","2,692","24,886"
848,RUNNYMEDE RD,,ST JOHNS RD,,2/23/1966,43.66382,-79.48134,8/20/2009,765,"7,148","1,530","14,296"
849,HALLAM ST,,DOVERCOURT RD,,6/16/1961,43.6671718,-79.4316982,5/27/2008,"1,107","9,653","2,214","19,306"
850,OSSINGTON AVE,,HALLAM ST,,1/3/1957,43.66796,-79.42813,4/15/2008,"2,050","10,916","4,100","21,832"
851,LANSDOWNE AVE,,WALLACE AVE,,11/27/1961,43.6623561,-79.4444271,9/17/2008,"1,268","10,224","2,536","20,448"
852,SPADINA RD,,LONSDALE RD,,1/1/1967,43.68869,-79.41265,8/13/2009,"4,816","8,695","9,632","17,390"
853,SPADINA RD,,OLD FOREST HILL RD,,1/1/1967,43.69901,-79.41704,12/11/2008,664,"9,339","1,328","18,678"
854,DUPLEX AVE,,CASTLEFIELD AVE,,6/3/1954,43.71149,-79.40125,4/23/2008,"1,142","6,288","2,284","12,576"
855,DUPLEX AVE,,GLENGROVE AVE W,,7/4/1953,43.718891,-79.403949,4/23/2008,810,"6,586","1,620","13,172"
856,YONGE ST,,PATRICIA AVE,,9/16/1977,43.79026,-79.41813,1/24/2007,571,"28,620","1,142","57,240"
857,WILSON AVE,,DUBRAY AVE,,7/1/1970,43.72821,-79.47775,3/26/2009,"1,144","16,921","2,288","33,842"
858,LAWRENCE AVE E,,ORTON PARK RD,,10/14/1969,43.76407,-79.20563,12/16/2010,654,"15,279","1,308","30,558"
859,DANFORTH RD,,SAVARIN ST,,8/1/1970,43.74324,-79.24503,11/22/2010,"1,019","11,831","2,038","23,662"
860,ST CLAIR AVE W,,DEER PARK CRES,,9/18/1969,43.6873,-79.398,4/14/2008,"4,036","11,796","8,072","23,592"
861,SHEPPARD AVE W,,ARROW RD,,2/1/1970,43.73574,-79.52934,2/1/2012,77,"15,976",154,"31,952"
862,SHEPPARD AVE E,,MIDLAND AVE,,8/27/1969,43.78537,-79.27855,9/2/2008,"1,527","30,736","3,054","61,472"
863,SHEPPARD AVE E,,ALLANFORD RD,,10/12/1969,43.78214,-79.29346,1/13/2010,"1,434","15,819","2,868","31,638"
864,VICTORIA PARK AVE,,CONSUMERS RD,MEADOWACRES DR,8/24/1971,43.77194,-79.32155,2/8/2012,"1,232","30,228","2,464","60,456"
865,EVANS AVE,,EVANS W 427 C N RAMP,,11/20/1969,43.61125,-79.54672,10/20/2010,77,"12,929",154,"25,858"
866,EVANS AVE,,427 C S EVANS RAMP,EVANS BROWNS LI RAMP,8/7/1969,43.61055844,-79.54933855,1/22/2008,102,"10,455",204,"20,910"
867,YONGE ST,,GROSVENOR ST,,2/17/1970,43.66301,-79.38376,6/8/2011,"7,045","10,286","14,090","20,572"
868,LESLIE ST,,FINCH AVE E,,6/25/1969,43.79005,-79.36812,4/30/2009,844,"30,374","1,688","60,748"
869,FINCH AVE E,,DON MILLS RD,,12/30/1970,43.79268,-79.35472,2/10/2011,"2,482","32,467","4,964","64,934"
870,FINCH AVE W,,NORFINCH DR,OAKDALE RD,11/27/1969,43.75597,-79.52428,12/3/2009,"1,288","38,801","2,576","77,602"
871,WARDEN AVE,,HUNTINGWOOD DR,,5/2/1970,43.7855,-79.31094,2/6/2012,341,"20,990",682,"41,980"
872,BAYVIEW AVE,,GARNIER CRT,NEWTON DR,11/26/1986,43.79915,-79.39516,11/30/2010,712,"20,237","1,424","40,474"
873,DUFFERIN ST,,PLAYFAIR AVE,WENDERLY DR,1/5/1990,43.71071,-79.45401,2/17/2011,"1,231","18,482","2,462","36,964"
874,BURNHAMTHORPE RD,,RENFORTH DR,,10/11/1969,43.643357,-79.5724476,10/14/2009,396,"22,819",792,"45,638"
875,BURNHAMTHORPE RD,,THE WEST MALL,,6/17/1969,43.64463,-79.5672,4/20/2011,849,"28,739","1,698","57,478"
876,QUEEN ST E,,PAPE AVE,,8/31/1970,43.66163,-79.33767,8/27/2009,"2,583","8,561","5,166","17,122"
877,MARKHAM RD,,PAINTED POST DR,,12/19/1969,43.76762,-79.22833,10/14/2009,605,"18,870","1,210","37,740"
878,MARKHAM RD,,PROGRESS AVE,,7/9/1969,43.78183,-79.23393,4/29/2010,986,"43,571","1,972","83,371"
879,MARTIN GROVE RD,,RATHBURN RD,,9/29/1969,43.65711,-79.55519,11/11/2010,69,"13,380",138,"26,760"
880,EGLINTON AVE W,,BLACKTHORN AVE,,6/8/1970,43.69198,-79.46535,12/1/2009,288,"13,733",576,"27,466"
881,DUNDAS ST W,,CLOVERDALE MALL,427 C N DUNDAS RAMP,12/18/1969,43.62894968,-79.55513285,2/7/2008,180,"21,122",360,"42,244"
882,DUNDAS ST W,,THE WEST MALL,,7/7/1972,43.62799015,-79.55909157,4/7/2008,105,"34,937",210,"69,874"
883,DUNDAS ST W,,NEILSON DR,WEST MALL CRES,9/18/1969,43.62738,-79.56237,4/15/2008,241,"27,757",482,"55,514"
884,BERMONDSEY RD,,SUNRISE AVE,,7/29/1970,43.71699,-79.31331,12/16/2009,118,"9,495",236,"18,990"
885,BIRCHMOUNT RD,,COMSTOCK RD,PRIVATE ACCESS,8/13/1970,43.72372,-79.27531,8/30/2010,415,"13,471",830,"26,942"
886,BIRCHMOUNT RD,,BERTRAND AVE,,8/13/1970,43.735227,-79.279862,9/1/2010,664,"17,945","1,328","35,890"
887,THE QUEENSWAY,,427 C S QUEENSWAY RAMP,SHERWAY GARDENS RD,11/20/1969,43.61501275,-79.55246234,4/4/2007,17,"29,830",34,"59,660"
888,KIPLING AVE,,KINGSVIEW BLVD,,2/26/1970,43.69694,-79.55984,11/4/2009,305,"15,824",610,"31,648"
889,ELLESMERE RD,,SCARBOROUGH GOLF CLUB RD,HELICON GT,12/16/1969,43.77864,-79.22221,2/12/2009,227,"15,677",454,"31,354"
890,FINCH AVE W,,WILMINGTON AVE,,5/21/1970,43.77027,-79.46071,9/22/2010,338,"20,501",676,"41,002"
891,KINGSTON RD,,GLEN EVEREST RD,,2/6/1970,43.69778,-79.25658,2/9/2010,349,"10,822",698,"21,644"
892,EVANS AVE,,THE EAST MALL,,1/1/1967,43.61192,-79.54379,5/26/2008,125,"15,228",250,"30,456"
893,BROWNS LINE,,EVANS BROWNS LI RAMP,,11/27/1969,43.60906096,-79.54830855,9/26/2011,175,"15,839",350,"31,678"
894,DUFFERIN ST,,WINGOLD AVE,,1/29/1970,43.70387,-79.45246,12/17/2009,435,"16,894",870,"33,788"
895,BAY ST,,YORKVILLE AVE,,8/1/1970,43.67139,-79.39017,7/27/2010,"6,886","9,158","13,772","18,316"
896,BAY ST,,DAVENPORT RD,,6/30/1970,43.67309,-79.39084,3/28/2011,"1,031","14,521","2,062","29,042"
897,DON MILLS RD,,HAVENBROOK BLVD,PARKWAY FOREST DR,1/1/1965,43.76959,-79.3465,1/24/2011,"1,392","24,806","2,784","49,612"
898,PARKWOODS VILLAGE DR,,GISBURN RD,,6/29/1970,43.76016,-79.32201,2/10/2010,893,"9,800","1,786","19,600"
899,BATHURST ST,,CEDARCROFT BLVD,PATRICIA AVE,8/26/1970,43.78394,-79.44553,1/27/2010,"1,158","20,776","2,316","41,552"
900,DUPONT ST,,SHAW ST,,10/8/1970,43.6705581,-79.4265976,2/19/2009,777,"13,234","1,554","26,468"
901,ELLESMERE RD,,NEILSON RD,,6/26/1970,43.78268,-79.20497,7/3/2008,"2,693","16,809","5,386","33,618"
902,MARTIN GROVE RD,,MERCURY RD,WESTHUMBER BLVD,7/13/1970,43.72606,-79.58669,9/29/2009,131,"10,757",262,"21,514"
903,DUNDAS ST E,,SUMACH ST,,8/14/1970,43.6607,-79.36046,8/13/2009,"1,357","7,515","2,714","15,030"
904,THE EAST MALL,,EAST MALL CRES,,7/15/1970,43.63137,-79.55239,8/16/2006,242,"11,080",484,"22,160"
905,EGLINTON AVE W,,JANE ST,,11/27/1970,43.68451,-79.49881,8/18/2011,"1,265","29,408","2,530","58,816"
906,SHEPPARD AVE E,,CONSUMERS RD,BRIAN DR,6/22/1970,43.77516,-79.33122,6/9/2011,"1,289","26,260","2,578","52,520"
907,EGLINTON AVE W,,THE EAST MALL,427 C N EGLINTON RAMP,1/1/1960,43.67188,-79.57128,12/7/2011,127,"17,176",254,"34,352"
908,ISLINGTON AVE,,JUTLAND RD,,10/21/1970,43.62899,-79.51697,7/15/2008,820,"17,056","1,640","34,112"
909,YONGE ST,,GOULD ST,,8/28/1984,43.65742,-79.38134,8/1/2007,"19,369","6,539","38,738","13,078"
910,BLOOR ST W,,SHAVER AVE N,SHAVER AVE S,7/30/1970,43.63904,-79.54776,7/13/2010,814,"12,571","1,628","25,142"
911,THE QUEENSWAY,,THE EAST MALL,,11/20/1969,43.61647,-79.54625,1/20/2009,789,"25,009","1,578","50,018"
912,THE QUEENSWAY,,THE WEST MALL,,10/8/1970,43.61235,-79.56266,4/22/2010,54,"26,257",108,"52,514"
913,BAY ST,,ELM ST,,12/14/1970,43.65729,-79.38438,7/28/2011,"11,297","12,853","22,594","25,706"
914,WARDEN AVE,,MANHATTAN DR,,10/12/1970,43.75196,-79.29739,4/4/2011,516,"18,088","1,032","36,176"
915,DUNDAS ST W,,EAST MALL CRES,,5/15/1969,43.63041,-79.54983,4/14/2008,700,"27,919","1,400","55,838"
916,YORK MILLS RD,,LESMILL RD,YORK MILLS ACCESS RAMP,12/23/1970,43.75471,-79.35202,6/21/2011,"1,926","25,718","3,852","51,436"
917,THE QUEENSWAY,,NORTH QUEEN ST,PRIVATE ACCESS,2/17/1971,43.61425,-79.55618,1/21/2009,684,"26,239","1,368","52,478"
918,BATHURST ST,,VESTA DR,RIDGE HILL DR,12/23/1970,43.7034,-79.4259,3/19/2009,"1,127","14,226","2,254","28,452"
919,KENNEDY RD,,401 C W KENNEDY RD S RAMP,,8/21/1970,43.77626065,-79.28537348,5/27/2010,91,"44,103",182,"88,206"
920,KENNEDY RD,,401 C E KENNEDY RD N RAMP,WILLIAM KITCHEN RD,8/21/1970,43.77313402,-79.28407076,6/23/2011,137,"36,406",274,"72,812"
921,YONGE ST,,CHARLES ST E,,6/30/1971,43.66869,-79.38609,8/11/2010,"12,829","12,471","25,658","24,942"
922,PARLIAMENT ST,,WINCHESTER ST,,6/5/1971,43.66588,-79.36861,6/27/2007,"4,399","7,698","8,798","15,396"
923,EVANS AVE,,EVANS CRT,SHERWAY GT,2/17/1971,43.60899,-79.55642,9/29/2008,699,"15,248","1,398","30,496"
924,BLOOR ST W,,MILL RD,,6/24/1970,43.6320546,-79.5751457,3/5/2009,850,"12,215","1,700","24,430"
925,RENFORTH DR,,RENFORTH 427 S RAMP,,9/15/1989,43.66763003,-79.5907752,1/21/2008,0,"24,049",0,"48,098"
926,EGLINTON AVE W,,RENFORTH DR,,6/26/1970,43.66613,-79.5876,10/16/2008,"1,120","33,798","2,240","67,596"
927,WARDEN AVE,,ARKONA DR,CLOVERLEAF GT,8/12/1972,43.77312,-79.30529,6/3/2008,104,"24,483",208,"48,966"
928,KEELE ST,,BROADOAKS DR,,12/7/1971,43.75745,-79.4895,12/2/2009,475,"19,429",950,"38,858"
929,THE WEST MALL,,SHERWAY DR,,2/17/1971,43.60943,-79.56028,3/28/2011,"1,478","13,642","2,956","27,284"
930,LAKE SHORE BLVD W,,ONTARIO DR,REMEMBRANCE DR,8/23/1959,43.6304,-79.41974,11/19/2009,68,"26,451",136,"52,902"
931,ELLESMERE RD,,DORMINGTON DR,GANDER DR,8/25/1971,43.77761,-79.2266,12/3/2009,738,"13,280","1,476","26,560"
932,LAWRENCE AVE E,,CARNFORTH RD,PRIVATE ACCESS,8/27/1971,43.74154,-79.31421,4/9/2009,"1,123","27,327","2,246","54,654"
933,JANE ST,,YORKWOODS GT,FIRGROVE CRES,8/25/1971,43.75073,-79.51607,2/5/2008,"1,611","14,540","3,222","29,080"
934,STEELES AVE E,,LESLIE ST,,8/23/1971,43.80856,-79.37245,10/1/2007,218,"27,979",436,"55,958"
935,STEELES AVE E,,LAURELEAF RD S,,9/9/1971,43.8056,-79.38578,3/6/2008,270,"20,428",540,"40,856"
936,RATHBURN RD,,THE EAST MALL,,10/11/1970,43.65499,-79.56423,3/19/2008,476,"11,853",952,"23,706"
937,RATHBURN RD,,THE WEST MALL,,10/11/1970,43.65302,-79.57255,12/13/2010,394,"14,132",788,"28,264"
938,SHEPPARD AVE E,,MCCOWAN RD,,7/14/1971,43.78964,-79.25883,8/13/2008,"2,228","32,968","4,456","81,124"
939,MCCOWAN RD,,401 C W MCCOWAN RD S RAMP,,7/21/1971,43.78272346,-79.25545156,4/2/2007,288,"42,287",576,"84,574"
940,MCCOWAN RD,,CONSILIUM PL,401 C E MCCOWAN RD RAMP,7/21/1971,43.7796,-79.254112,10/3/2011,137,"44,412",274,"88,824"
941,PHARMACY AVE,,COMSTOCK RD,,6/10/1971,43.71932,-79.29491,10/17/2011,175,"11,569",350,"23,138"
942,WESTON RD,,OAK ST,PRIVATE ACCESS,10/14/1971,43.70777,-79.53354,1/17/2012,588,"17,286","1,176","34,572"
943,JANE ST,,JOHN ST,PRIVATE ACCESS,10/29/1971,43.70665,-79.50481,9/27/2010,"1,034","16,819","2,068","33,638"
944,DANFORTH AVE,,MONARCH PARK AVE,,11/17/1971,43.6826,-79.32714,9/1/2009,"1,539","13,442","3,078","26,884"
945,YONGE ST,,POYNTZ AVE,PRIVATE ACCESS,8/26/1987,43.75998,-79.41052,2/6/2007,879,"30,809","1,758","61,618"
946,KIPLING AVE,,TORLAKE CRES,PRIVATE ACCESS,10/9/1971,43.61156,-79.52254,9/27/2011,375,"13,234",750,"26,468"
947,ISLINGTON AVE,,FINCH AVE W,,3/9/1971,43.74625,-79.5686,9/8/2008,"1,365","29,870","2,730","59,740"
948,BURNHAMTHORPE RD,,THE EAST MALL,,11/5/1970,43.64633,-79.56004,4/2/2007,"1,500","25,551","3,000","51,102"
949,BURNHAMTHORPE RD,,427 C N BURNHAMTHORPE RAMP,,9/29/1971,43.64585475,-79.56186764,11/23/2010,140,"25,854",280,"51,708"
950,BURNHAMTHORPE RD,,427 C S RATHBURN E RAMP,,9/29/1971,43.6450803,-79.56514994,1/22/2008,71,"28,182",142,"56,364"
951,MCCOWAN RD,,BRIMORTON DR,,9/15/1971,43.76544,-79.24894,12/16/2009,142,"18,150",284,"36,300"
952,LESLIE ST,,CUMMER AVE,MCNICOLL AVE,12/20/1971,43.80132,-79.37071,6/21/2011,"1,552","18,211","3,104","36,422"
